type	word	pos	var	ipa	shaw_fragment	full_ipa	full_shaw	confidence
fragment	canaigre	NN1	RSSB	-neɪɡəR	-𐑯𐑱𐑜𐑼	kənaɪɡri	𐑒𐑩𐑯𐑲𐑜𐑮𐑦	89
fragment	cannula	NN1	RSSB	-aɪ	-𐑲	ˈkænjələ	𐑒𐑨𐑯𐑘𐑩𐑤𐑩	89
fragment	cannula	NN1	GenAm	-aɪ	-𐑲	ˈkænjələ	𐑒𐑨𐑯𐑘𐑩𐑤𐑩	89
fragment	cannulae	NN1	RSSB	-aɪ	-𐑲	ˈkænjəli	𐑒𐑨𐑯𐑘𐑩𐑤𐑦	89
fragment	cannulae	NN1	GenAm	-aɪ	-𐑲	ˈkænjəli	𐑒𐑨𐑯𐑘𐑩𐑤𐑦	89
fragment	capitalist roader	NN1	GenAm	-tələst-	-𐑑𐑩𐑤𐑩𐑕𐑑-	ˌkæpətələst ˈroʊdəR	𐑒𐑨𐑐𐑩𐑑𐑩𐑤𐑩𐑕𐑑 𐑮𐑴𐑛𐑼	1
fragment	cappuccini	NN1	RSSB	-pə-	-𐑐𐑩-	ˌkæpʊˈtʃiːni	𐑒𐑨𐑐𐑫𐑗𐑰𐑯𐑦	89
fragment	cappuccino	NN1	RSSB	-pə-	-𐑐𐑩-	ˌkæpʊˈtʃiːnəʊ	𐑒𐑨𐑐𐑫𐑗𐑰𐑯𐑴	89
fragment	Captain Obvious	NN1	RSSB	-ən -	-𐑩𐑯 -	ˌkæptɪn ˈɒbviəs	𐑒𐑨𐑐𐑑𐑦𐑯 𐑪𐑚𐑝𐑦𐑩𐑕	89
fragment	carabineer	NN1	RSSB	kar-	𐑒𐑨𐑮-	kærəRbənɪəR	𐑒𐑨𐑮𐑼𐑚𐑩𐑯𐑽	30
fragment	carabineer	NN1	RSSB	-nɪː	-𐑯𐑦ː	kærəRbənɪəR	𐑒𐑨𐑮𐑼𐑚𐑩𐑯𐑽	1
fragment	caravel	NN1	GenAm	ˈke-	𐑒𐑧-	ˈkærəvel	𐑒𐑨𐑮𐑩𐑝𐑧𐑤	1
fragment	carbonado	NN1	RSSB	-nɑːR-	-𐑯𐑸-	kɑːRbəRneɪdəʊ	𐑒𐑸𐑚𐑼𐑯𐑱𐑛𐑴	89
fragment	carbonado	VVI	RSSB	-nɑːR-	-𐑯𐑸-	kɑːRbəRneɪdəʊ	𐑒𐑸𐑚𐑼𐑯𐑱𐑛𐑴	89
fragment	carcinization	NN1	RSSB	-naɪ-	-𐑯𐑲-	kɑːRsɪnɪzeɪʃən	𐑒𐑸𐑕𐑦𐑯𐑦𐑟𐑱𐑖𐑩𐑯	1
fragment	carcinization	NN1	GenAm	-naɪ-	-𐑯𐑲-	ˌkɑːRsɪnɪˈzeɪʃən	𐑒𐑸𐑕𐑦𐑯𐑦𐑟𐑱𐑖𐑩𐑯	1
fragment	carcinoma	NN1	GenAm	-sə-	-𐑕𐑩-	ˌkɑːRsɪˈnoʊmə	𐑒𐑸𐑕𐑦𐑯𐑴𐑥𐑩	1
fragment	carcinoma	NN1	GenAm	-tə	-𐑑𐑩	ˌkɑːRsɪˈnoʊmə	𐑒𐑸𐑕𐑦𐑯𐑴𐑥𐑩	1
fragment	carcinomata	NN1	GenAm	-sə-	-𐑕𐑩-	ˌkɑːRsɪnoʊˈmɒtə	𐑒𐑸𐑕𐑦𐑯𐑴𐑥𐑪𐑑𐑩	1
fragment	carcinomata	NN1	GenAm	-tə	-𐑑𐑩	ˌkɑːRsɪnoʊˈmɒtə	𐑒𐑸𐑕𐑦𐑯𐑴𐑥𐑪𐑑𐑩	1
fragment	cardiophylax	NN1	RSSB	-əʊfɪlɑːRks	-𐑴𐑓𐑦𐑤𐑸𐑒𐑕	kɑːRdiːəfɪlaks	𐑒𐑸𐑛𐑰𐑩𐑓𐑦𐑤𐑨𐑒𐑕	89
fragment	cardiophylax	NN1	GenAm	-oʊˈfɪlɒks	-𐑴𐑓𐑦𐑤𐑪𐑒𐑕	ˌkɑːRdiəˈfɪlæks	𐑒𐑸𐑛𐑦𐑩𐑓𐑦𐑤𐑨𐑒𐑕	1
fragment	carrack	NN1	GenAm	-ɪk	-𐑦𐑒	ˈkærək	𐑒𐑨𐑮𐑩𐑒	1
fragment	carrier	NN1	GenAm	ˈker-	𐑒𐑧𐑮-	ˈkæriəR	𐑒𐑨𐑮𐑦𐑼	30
fragment	carrier wave	NN1	GenAm	ˈke-	𐑒𐑧-	ˈkærɪəR weɪv	𐑒𐑨𐑮𐑽 𐑢𐑱𐑝	1
fragment	carvel	NN1	RSSB	-əRl	-𐑼𐑤	kɑːRvɪl	𐑒𐑸𐑝𐑦𐑤	89
fragment	carvel	NN1	GenAm	-əl	-𐑩𐑤	ˈkɑːRvɪl	𐑒𐑸𐑝𐑦𐑤	1
fragment	catamount	NN1	GenAm	-tə-	-𐑑𐑩-	ˈkætəˌmaʊnt	𐑒𐑨𐑑𐑩𐑥𐑬𐑯𐑑	89
fragment	catamountain	NN1	RSSB	-tən	-𐑑𐑩𐑯	kætəˈmaʊntɪn	𐑒𐑨𐑑𐑩𐑥𐑬𐑯𐑑𐑦𐑯	89
fragment	catamountain	NN1	GenAm	-tə-	-𐑑𐑩-	kætəˈmaʊntən	𐑒𐑨𐑑𐑩𐑥𐑬𐑯𐑑𐑩𐑯	89
fragment	cataphor	NN1	RSSB	-fɔːR	-𐑓𐑹	katəfəR	𐑒𐑨𐑑𐑩𐑓𐑼	89
fragment	cataphor	NN1	GenAm	-ˌfɔːR	-𐑓𐑹	ˈkætəfəR	𐑒𐑨𐑑𐑩𐑓𐑼	89
fragment	cataphract	NN1	GenAm	ˈkætə-	𐑒𐑨𐑑𐑩-	ˈkætəˌfrækt	𐑒𐑨𐑑𐑩𐑓𐑮𐑨𐑒𐑑	1
fragment	cataphract	AJ0	GenAm	ˈkætə-	𐑒𐑨𐑑𐑩-	ˈkætəˌfrækt	𐑒𐑨𐑑𐑩𐑓𐑮𐑨𐑒𐑑	1
fragment	catcher	NN1	GenAm	ˈketʃ-	𐑒𐑧𐑗-	ˈkætʃər	𐑒𐑨𐑗𐑼	1
fragment	category	NN1	RSSB	-ɡri	-𐑜𐑮𐑦	kætɪɡəri	𐑒𐑨𐑑𐑦𐑜𐑼𐑦	89
fragment	cater-cousin	NN1	GenAm	-tər-	-𐑑𐑼-	ˈkeɪtərˌkʌzən	𐑒𐑱𐑑𐑼𐑒𐑳𐑟𐑩𐑯	89
fragment	caterwauling	NN1	GenAm	-ˌwɒ-	-𐑢𐑪-	ˈkætəRˌwɒlɪŋ	𐑒𐑨𐑑𐑼𐑢𐑪𐑤𐑦𐑙	1
fragment	caterwauling	NN1	GenAm	-təR-	-𐑑𐑼-	ˈkætəRˌwɒlɪŋ	𐑒𐑨𐑑𐑼𐑢𐑪𐑤𐑦𐑙	89
fragment	caterwauling	VVI	GenAm	-ˌwɒ-	-𐑢𐑪-	ˈkætəRˌwɒlɪŋ	𐑒𐑨𐑑𐑼𐑢𐑪𐑤𐑦𐑙	1
fragment	caterwauling	VVI	GenAm	-təR-	-𐑑𐑼-	ˈkætəRˌwɒlɪŋ	𐑒𐑨𐑑𐑼𐑢𐑪𐑤𐑦𐑙	89
fragment	Catonian	AJ0	GenAm	ˌkeɪˈ-	𐑒𐑱-	kəˈtoʊniən	𐑒𐑩𐑑𐑴𐑯𐑦𐑩𐑯	89
fragment	Catonian	NN1	GenAm	ˌkeɪˈ-	𐑒𐑱-	kəˈtoʊniən	𐑒𐑩𐑑𐑴𐑯𐑦𐑩𐑯	89
fragment	Caucasian	AJ0	RSSB	-ʃən	-𐑖𐑩𐑯	kɔːˈkeɪʒən	𐑒𐑷𐑒𐑱𐑠𐑩𐑯	89
fragment	Caucasian	NN1	RSSB	-ʃən	-𐑖𐑩𐑯	kɔːˈkeɪʒən	𐑒𐑷𐑒𐑱𐑠𐑩𐑯	89
fragment	cause célèbre	NN1	GenAm	-ˈlebrə	-𐑤𐑧𐑚𐑮𐑩	ˈkɒz səˈleb	𐑒𐑪𐑟 𐑕𐑩𐑤𐑧𐑚	89
fragment	caveat	NN1	RSSB	ˈkeɪ-	𐑒𐑱-	ˈkævɪæt	𐑒𐑨𐑝𐑦𐑨𐑑	89
fragment	caveat	NN1	GenAm	-æt	-𐑨𐑑	ˈkæviɒt	𐑒𐑨𐑝𐑦𐑪𐑑	89
fragment	caveat	VVI	RSSB	ˈkeɪ-	𐑒𐑱-	ˈkævɪæt	𐑒𐑨𐑝𐑦𐑨𐑑	89
fragment	caveat	VVI	GenAm	-æt	-𐑨𐑑	ˈkæviɒt	𐑒𐑨𐑝𐑦𐑪𐑑	89
fragment	caveat emptor	UNC	GenAm	-ˌæt-	-𐑨𐑑-	ˈkæviˌɒt ˈemptɔːR	𐑒𐑨𐑝𐑦𐑪𐑑 𐑧𐑥𐑐𐑑𐑹	1
fragment	caveat emptor	UNC	GenAm	-ət-	-𐑩𐑑-	ˈkæviˌɒt ˈemptɔːR	𐑒𐑨𐑝𐑦𐑪𐑑 𐑧𐑥𐑐𐑑𐑹	1
fragment	caveat emptor	UNC	GenAm	-tər	-𐑑𐑼	ˈkæviˌɒt ˈemptɔːR	𐑒𐑨𐑝𐑦𐑪𐑑 𐑧𐑥𐑐𐑑𐑹	89
fragment	Ceaușescu	NP0	RSSB	-ˈtʃes-	-𐑗𐑧𐑕-	tʃaʊˈʃeskuː	𐑗𐑬𐑖𐑧𐑕𐑒𐑵	89
fragment	Ceaușescu	NP0	GenAm	-ˈtʃes-	-𐑗𐑧𐑕-	tʃaʊˈʃesku	𐑗𐑬𐑖𐑧𐑕𐑒𐑫	89
fragment	cellulite	NN1	RSSB	ˌ-liːt	-𐑤𐑰𐑑	ˈseljəlaɪt	𐑕𐑧𐑤𐑘𐑩𐑤𐑲𐑑	89
fragment	cellulite	NN1	GenAm	ˌ-lit	-𐑤𐑦𐑑	ˈseljəlaɪt	𐑕𐑧𐑤𐑘𐑩𐑤𐑲𐑑	89
fragment	centurion	NN1	RSSB	-ɔːriəRn	-𐑹𐑦𐑼𐑯	sentjəəriən	𐑕𐑧𐑯𐑑𐑘𐑩𐑼𐑦𐑩𐑯	89
fragment	centurion	NN1	GenAm	-əRiən	-𐑼𐑦𐑩𐑯	senˈtjəriən	𐑕𐑧𐑯𐑑𐑘𐑼𐑦𐑩𐑯	89
fragment	Cephalonian	AJ0	RSSB	ˌkefə-	𐑒𐑧𐑓𐑩-	ˌsefəˈləʊniən	𐑕𐑧𐑓𐑩𐑤𐑴𐑯𐑦𐑩𐑯	89
fragment	Cephalonian	AJ0	GenAm	ˌkefə-	𐑒𐑧𐑓𐑩-	ˌsefəˈloʊniən	𐑕𐑧𐑓𐑩𐑤𐑴𐑯𐑦𐑩𐑯	89
fragment	Cephalonian	NN1	RSSB	ˌkefə-	𐑒𐑧𐑓𐑩-	ˌsefəˈləʊniən	𐑕𐑧𐑓𐑩𐑤𐑴𐑯𐑦𐑩𐑯	89
fragment	Cephalonian	NN1	GenAm	ˌkefə-	𐑒𐑧𐑓𐑩-	ˌsefəˈloʊniən	𐑕𐑧𐑓𐑩𐑤𐑴𐑯𐑦𐑩𐑯	89
fragment	Chabad	NP0	GenAm	h-	𐑣-	xəˈbɒd	x𐑩𐑚𐑪𐑛	89
fragment	Chabadnik	NN1	GenAm	h-	𐑣-	xəˈbɒdnɪk	x𐑩𐑚𐑪𐑛𐑯𐑦𐑒	89
fragment	chairoplane	NN1	GenAm	-roʊ-	-𐑮𐑴-	ˈtʃerəpleɪn	𐑗𐑧𐑮𐑩𐑐𐑤𐑱𐑯	89
fragment	chance upon	VVI	RSSB	ˈtʃæns-	𐑗𐑨𐑯𐑕-	ˈtʃɑːns əˌpɒn	𐑗𐑭𐑯𐑕 𐑩𐑐𐑪𐑯	89
fragment	chance upon	VVI	GenAm	-ˌpɒn	-𐑐𐑪𐑯	ˈtʃæns əˌpɒn	𐑗𐑨𐑯𐑕 𐑩𐑐𐑪𐑯	89
fragment	chancellery	NN1	RSSB	-səlri	-𐑕𐑩𐑤𐑮𐑦	tʃɑːnsəRləri	𐑗𐑭𐑯𐑕𐑼𐑤𐑼𐑦	89
fragment	chancellery	NN1	RSSB	-sləri	-𐑕𐑤𐑼𐑦	tʃɑːnsəRləri	𐑗𐑭𐑯𐑕𐑼𐑤𐑼𐑦	89
fragment	chancellor	NN1	GenAm	-ləR	-𐑤𐑼	ˈtʃænsləR	𐑗𐑨𐑯𐑕𐑤𐑼	89
fragment	chantwell	NN1	RSSB	ˈtʃɑː-	𐑗𐑭-	ˈtʃæntwel	𐑗𐑨𐑯𐑑𐑢𐑧𐑤	89
fragment	charitarian	NN1	GenAm	ˌtʃærəˈ-	𐑗𐑨𐑮𐑩-	ˌtʃerəˈteriən	𐑗𐑧𐑮𐑩𐑑𐑧𐑮𐑦𐑩𐑯	30
fragment	chase pennies with dollars	VVI	GenAm	- wɪθ -	- 𐑢𐑦𐑔 -	tʃeɪs ˈpeniz wɪð ˈdɒləRz	𐑗𐑱𐑕 𐑐𐑧𐑯𐑦𐑟 𐑢𐑦𐑞 𐑛𐑪𐑤𐑼𐑟	1
fragment	chatelaine	NN1	GenAm	-təl-	-𐑑𐑩𐑤-	ˈʃætəˌleɪn	𐑖𐑨𐑑𐑩𐑤𐑱𐑯	89
fragment	cheatery	NN1	GenAm	-tə-	-𐑑𐑩-	ˈtʃitəri	𐑗𐑦𐑑𐑼𐑦	1
fragment	chef d'œuvre	NN1	RSSB	-dɜːRvrəR	-𐑛𐑻𐑝𐑮𐑼	ʃeɪdɜːRvrəR	𐑖𐑱𐑛𐑻𐑝𐑮𐑼	89
fragment	chef d'œuvre	NN1	GenAm	-ˈdɜːvrə	-𐑛𐑻𐑝𐑮𐑩	ˌʃedˈəːv	𐑖𐑧𐑛𐑩ː𐑝	89
fragment	chef d'œuvre	NN1	GenAm	ˌʃeɪ-	𐑖𐑱-	ˌʃedˈəːv	𐑖𐑧𐑛𐑩ː𐑝	1
fragment	chef d'œuvre	NN1	GenAm	ʃef-	𐑖𐑧𐑓-	ˌʃedˈəːv	𐑖𐑧𐑛𐑩ː𐑝	1
fragment	chelonian	AJ0	RSSB	tʃɪˈ-	𐑗𐑦-	kɪˈləʊniən	𐑒𐑦𐑤𐑴𐑯𐑦𐑩𐑯	89
fragment	chelonian	AJ0	GenAm	tʃɪˈ-	𐑗𐑦-	kɪˈloʊniən	𐑒𐑦𐑤𐑴𐑯𐑦𐑩𐑯	89
fragment	chelonian	NN1	RSSB	tʃɪˈ-	𐑗𐑦-	kɪˈləʊniən	𐑒𐑦𐑤𐑴𐑯𐑦𐑩𐑯	89
fragment	chelonian	NN1	GenAm	tʃɪˈ-	𐑗𐑦-	kɪˈloʊniən	𐑒𐑦𐑤𐑴𐑯𐑦𐑩𐑯	89
fragment	Chernihiv	NP0	GenAm	tʃer-	𐑗𐑧𐑮-	tʃərˈnihiv	𐑗𐑼𐑯𐑦𐑣𐑦𐑝	89
fragment	Chernihiv	NP0	GenAm	-ˈnihɪv	-𐑯𐑦𐑣𐑦𐑝	tʃərˈnihiv	𐑗𐑼𐑯𐑦𐑣𐑦𐑝	1
fragment	chest of drawers	NN1	RSSB	-əv-	-𐑩𐑝-	tʃestəR dʒrɔːz	𐑗𐑧𐑕𐑑𐑼 𐑡𐑮𐑷𐑟	1
fragment	chevrotin	NN1	GenAm	-rə-	-𐑮𐑩-	ˈʃevroʊtɪn	𐑖𐑧𐑝𐑮𐑴𐑑𐑦𐑯	89
fragment	Chicano	AJ0	GenAm	tʃi-	𐑗𐑦-	tʃɪˈkɒnoʊ	𐑗𐑦𐑒𐑪𐑯𐑴	89
fragment	Chicano	NN1	GenAm	tʃi-	𐑗𐑦-	tʃɪˈkɒnoʊ	𐑗𐑦𐑒𐑪𐑯𐑴	89
fragment	Chinese New Year	NP0	RSSB	-jɜːR	-𐑘𐑻	tʃaɪniːz njuː jɪəR	𐑗𐑲𐑯𐑰𐑟 𐑯𐑿 𐑘𐑽	89
fragment	chiromancer	NN1	GenAm	-roʊ-	-𐑮𐑴-	ˈkaɪrəˌmænsəR	𐑒𐑲𐑮𐑩𐑥𐑨𐑯𐑕𐑼	30
fragment	chloropsia	NN1	RSSB	klə-	𐑒𐑤𐑩-	klɔːrɒpsiə	𐑒𐑤𐑹𐑪𐑐𐑕𐑦𐑩	1
fragment	chloropsia	NN1	GenAm	klə-	𐑒𐑤𐑩-	klɒˈrɒpsiə	𐑒𐑤𐑪𐑮𐑪𐑐𐑕𐑦𐑩	1
fragment	chloroquine	NN1	RSSB	-kwɪn	-𐑒𐑢𐑦𐑯	klɔːrəʊkwiːn	𐑒𐑤𐑹𐑴𐑒𐑢𐑰𐑯	1
fragment	chocolatier	AJ0	GenAm	-lət-	-𐑤𐑩𐑑-	ˈtʃɒklɪtiəR	𐑗𐑪𐑒𐑤𐑦𐑑𐑦𐑼	1
fragment	chocolaty	AJ0	GenAm	-lət-	-𐑤𐑩𐑑-	ˈtʃɒklɪti	𐑗𐑪𐑒𐑤𐑦𐑑𐑦	89
fragment	chromatic	AJ0	GenAm	-tɪk	-𐑑𐑦𐑒	kroʊˈmætɪk	𐑒𐑮𐑴𐑥𐑨𐑑𐑦𐑒	1
fragment	chromatics	NN1	RSSB	krəʊ-	𐑒𐑮𐑴-	krəmætɪks	𐑒𐑮𐑩𐑥𐑨𐑑𐑦𐑒𐑕	89
fragment	chromatics	NN1	GenAm	-tɪks	-𐑑𐑦𐑒𐑕	kroʊˈmætɪks	𐑒𐑮𐑴𐑥𐑨𐑑𐑦𐑒𐑕	1
fragment	chromosomal	AJ0	RSSB	-zəʊməl	-𐑟𐑴𐑥𐑩𐑤	krəʊməsəʊməl	𐑒𐑮𐑴𐑥𐑩𐑕𐑴𐑥𐑩𐑤	1
fragment	chromosomal	AJ0	GenAm	-zoʊməl	-𐑟𐑴𐑥𐑩𐑤	ˌkroʊməˈsoʊməl	𐑒𐑮𐑴𐑥𐑩𐑕𐑴𐑥𐑩𐑤	1
fragment	chronoception	NN1	RSSB	krəʊ-	𐑒𐑮𐑴-	krɒnəʊsepʃən	𐑒𐑮𐑪𐑯𐑴𐑕𐑧𐑐𐑖𐑩𐑯	89
fragment	chronoception	NN1	GenAm	ˌkroʊ-	𐑒𐑮𐑴-	ˌkrɒnoʊˈsepʃən	𐑒𐑮𐑪𐑯𐑴𐑕𐑧𐑐𐑖𐑩𐑯	89
fragment	chronograph	NN1	RSSB	krəʊ-	𐑒𐑮𐑴-	krɒnəɡrɑːf	𐑒𐑮𐑪𐑯𐑩𐑜𐑮𐑭𐑓	30
fragment	chronograph	NN1	GenAm	ˈkroʊ-	𐑒𐑮𐑴-	ˈkrɒnəˌɡræf	𐑒𐑮𐑪𐑯𐑩𐑜𐑮𐑨𐑓	30
fragment	chronograph	NN1	RSSB	-ɡræf	-𐑜𐑮𐑨𐑓	krɒnəɡrɑːf	𐑒𐑮𐑪𐑯𐑩𐑜𐑮𐑭𐑓	30
fragment	chronograph	VVI	RSSB	krəʊ-	𐑒𐑮𐑴-	krɒnəɡrɑːf	𐑒𐑮𐑪𐑯𐑩𐑜𐑮𐑭𐑓	30
fragment	chronograph	VVI	GenAm	ˈkroʊ-	𐑒𐑮𐑴-	ˈkrɒnəˌɡræf	𐑒𐑮𐑪𐑯𐑩𐑜𐑮𐑨𐑓	30
fragment	chronograph	VVI	RSSB	-ɡræf	-𐑜𐑮𐑨𐑓	krɒnəɡrɑːf	𐑒𐑮𐑪𐑯𐑩𐑜𐑮𐑭𐑓	30
fragment	chronostasis	NN1	RSSB	krəʊ-	𐑒𐑮𐑴-	krɒnəsteɪsɪs	𐑒𐑮𐑪𐑯𐑩𐑕𐑑𐑱𐑕𐑦𐑕	89
fragment	chronostasis	NN1	GenAm	ˌkroʊ-	𐑒𐑮𐑴-	ˌkrɒnəˈsteɪsɪs	𐑒𐑮𐑪𐑯𐑩𐑕𐑑𐑱𐑕𐑦𐑕	89
fragment	chronostasis	NN1	RSSB	-stæ-	-𐑕𐑑𐑨-	krɒnəsteɪsɪs	𐑒𐑮𐑪𐑯𐑩𐑕𐑑𐑱𐑕𐑦𐑕	1
fragment	churchish	AJ0	RSSB	-əʃ	-𐑩𐑖	tʃɜːRtʃɪʃ	𐑗𐑻𐑗𐑦𐑖	1
fragment	churchish	AJ0	GenAm	-əʃ	-𐑩𐑖	ˈtʃəRtʃɪʃ	𐑗𐑼𐑗𐑦𐑖	1
fragment	Cinquecentist	AJ0	GenAm	-tɪst	-𐑑𐑦𐑕𐑑	tʃiŋkwəˈtʃentɪst	𐑗𐑦𐑙𐑒𐑢𐑩𐑗𐑧𐑯𐑑𐑦𐑕𐑑	89
fragment	Cinquecentist	NN1	GenAm	-tɪst	-𐑑𐑦𐑕𐑑	tʃiŋkwəˈtʃentɪst	𐑗𐑦𐑙𐑒𐑢𐑩𐑗𐑧𐑯𐑑𐑦𐑕𐑑	89
fragment	circulatory system	NN1	RSSB	-tri-	-𐑑𐑮𐑦-	sɜːRkjuːləRtəri sɪstəm	𐑕𐑻𐑒𐑿𐑤𐑼𐑑𐑼𐑦 𐑕𐑦𐑕𐑑𐑩𐑥	30
fragment	circumstance	NN1	RSSB	-ɑːns	-𐑭𐑯𐑕	sɜːRkəmstəns	𐑕𐑻𐑒𐑩𐑥𐑕𐑑𐑩𐑯𐑕	1
fragment	circumstance	NN1	RSSB	-æns	-𐑨𐑯𐑕	sɜːRkəmstəns	𐑕𐑻𐑒𐑩𐑥𐑕𐑑𐑩𐑯𐑕	1
fragment	circumstance	VVI	RSSB	-ɑːns	-𐑭𐑯𐑕	sɜːRkəmstəns	𐑕𐑻𐑒𐑩𐑥𐑕𐑑𐑩𐑯𐑕	1
fragment	circumstance	VVI	RSSB	-æns	-𐑨𐑯𐑕	sɜːRkəmstəns	𐑕𐑻𐑒𐑩𐑥𐑕𐑑𐑩𐑯𐑕	1
fragment	citation needed	UNC	GenAm	-dəd	-𐑛𐑩𐑛	ˌsaɪˈteɪʃən ˈnidƏd	𐑕𐑲𐑑𐑱𐑖𐑩𐑯 𐑯𐑦𐑛𐑩𐑛	89
fragment	clarion	NN1	GenAm	ˈkle-	𐑒𐑤𐑧-	ˈklæriən	𐑒𐑤𐑨𐑮𐑦𐑩𐑯	1
fragment	clarion	AJ0	GenAm	ˈkle-	𐑒𐑤𐑧-	ˈklæriən	𐑒𐑤𐑨𐑮𐑦𐑩𐑯	1
fragment	clarion	VVI	GenAm	ˈkle-	𐑒𐑤𐑧-	ˈklæriən	𐑒𐑤𐑨𐑮𐑦𐑩𐑯	1
fragment	clavicularium	NN1	GenAm	kləˌ-	𐑒𐑤𐑩-	klæˌvɪkjəˈleriəm	𐑒𐑤𐑨𐑝𐑦𐑒𐑘𐑩𐑤𐑧𐑮𐑦𐑩𐑥	1
fragment	claviform	AJ0	RSSB	kleɪ-	𐑒𐑤𐑱-	klævɪfɔːRm	𐑒𐑤𐑨𐑝𐑦𐑓𐑹𐑥	1
fragment	claviform	AJ0	GenAm	-və-	-𐑝𐑩-	ˈklævɪˌfɔːRm	𐑒𐑤𐑨𐑝𐑦𐑓𐑹𐑥	1
fragment	claviform	NN1	RSSB	kleɪ-	𐑒𐑤𐑱-	klævɪfɔːRm	𐑒𐑤𐑨𐑝𐑦𐑓𐑹𐑥	1
fragment	claviform	NN1	GenAm	-və-	-𐑝𐑩-	ˈklævɪˌfɔːRm	𐑒𐑤𐑨𐑝𐑦𐑓𐑹𐑥	1
fragment	clinopyroxene	NN1	GenAm	-nə-	-𐑯𐑩-	ˌklaɪnoʊpaɪˈrɒksin	𐑒𐑤𐑲𐑯𐑴𐑐𐑲𐑮𐑪𐑒𐑕𐑦𐑯	1
fragment	clocky	AJ0	GenAm	ˈklɒk-	𐑒𐑤𐑪𐑒-			89
fragment	close helmet	NN1	RSSB	ˈkləʊz-	𐑒𐑤𐑴𐑟-	ˈkləʊs ˈhelmət	𐑒𐑤𐑴𐑕 𐑣𐑧𐑤𐑥𐑩𐑑	89
fragment	close helmet	NN1	GenAm	ˈkloʊz-	𐑒𐑤𐑴𐑟-	ˈkloʊs ˈhelmət	𐑒𐑤𐑴𐑕 𐑣𐑧𐑤𐑥𐑩𐑑	89
fragment	cobra effect	NN1	RSSB	kɒ-	𐑒𐑪-	kəʊbrə ɪfekt	𐑒𐑴𐑚𐑮𐑩 𐑦𐑓𐑧𐑒𐑑	1
fragment	cobra effect	NN1	GenAm	-əˈfekt	-𐑩𐑓𐑧𐑒𐑑	ˌkoʊbrə ɪˈfekt	𐑒𐑴𐑚𐑮𐑩 𐑦𐑓𐑧𐑒𐑑	1
fragment	cobra effect	NN1	GenAm	-iˈfekt	-𐑦𐑓𐑧𐑒𐑑	ˌkoʊbrə ɪˈfekt	𐑒𐑴𐑚𐑮𐑩 𐑦𐑓𐑧𐑒𐑑	1
fragment	cochlearium	NN1	GenAm	ˌkoʊkliˈ-	𐑒𐑴𐑒𐑤𐑦-	ˌkɒkliˈeriəm	𐑒𐑪𐑒𐑤𐑦𐑧𐑮𐑦𐑩𐑥	1
fragment	coetaneity	NN1	GenAm	-teɪˈni-	-𐑑𐑱𐑯𐑦-	ˌkoʊɪtəˈniɪti	𐑒𐑴𐑦𐑑𐑩𐑯𐑦𐑦𐑑𐑦	89
fragment	coetaneous	AJ0	GenAm	-iˈteɪn-	-𐑦𐑑𐑱𐑯-	ˌkoʊɪˈteɪniəs	𐑒𐑴𐑦𐑑𐑱𐑯𐑦𐑩𐑕	89
fragment	coevolve	VVI	GenAm	-ˈvɒlv	-𐑝𐑪𐑤𐑝	ˌkoʊɪˈvɒlv	𐑒𐑴𐑦𐑝𐑪𐑤𐑝	89
fragment	CoffeeScript	NP0	RSSB	kɒf-	𐑒𐑪𐑓-	kɔːfiː skrɪpt	𐑒𐑷𐑓𐑰 𐑕𐑒𐑮𐑦𐑐𐑑	1
fragment	CoffeeScript	NP0	GenAm	ˈkɒf-	𐑒𐑪𐑓-	ˈkɒfi skrɪpt	𐑒𐑪𐑓𐑦 𐑕𐑒𐑮𐑦𐑐𐑑	1
fragment	cognate accusative	NN1	GenAm	-tɪv	-𐑑𐑦𐑝	ˈkɒɡˌneɪt əˈkjuzətɪv	𐑒𐑪𐑜𐑯𐑱𐑑 𐑩𐑒𐑘𐑫𐑟𐑩𐑑𐑦𐑝	89
fragment	cognitohazard	NN1	RSSB	-tə-	-𐑑𐑩-	kɒɡnitəʊhæzəRd	𐑒𐑪𐑜𐑯𐑦𐑑𐑴𐑣𐑨𐑟𐑼𐑛	1
fragment	cognitohazard	NN1	GenAm	-tə-	-𐑑𐑩-	kɒɡˈnitoʊˌhæzərd	𐑒𐑪𐑜𐑯𐑦𐑑𐑴𐑣𐑨𐑟𐑼𐑛	1
fragment	cognitohazard	NN1	GenAm	-toʊ-	-𐑑𐑴-	kɒɡˈnitoʊˌhæzərd	𐑒𐑪𐑜𐑯𐑦𐑑𐑴𐑣𐑨𐑟𐑼𐑛	1
fragment	cognitohazardous	AJ0	GenAm	-əs	-𐑩𐑕	kɒɡˈnitoʊˌhæzəRdɪs	𐑒𐑪𐑜𐑯𐑦𐑑𐑴𐑣𐑨𐑟𐑼𐑛𐑦𐑕	1
fragment	cognitohazardous	AJ0	GenAm	-nitoʊ-	-𐑯𐑦𐑑𐑴-	kɒɡˈnitoʊˌhæzəRdɪs	𐑒𐑪𐑜𐑯𐑦𐑑𐑴𐑣𐑨𐑟𐑼𐑛𐑦𐑕	1
