word	our_shaw	our_ipa	var	confidence	readlex_shaw	readlex_ipa	notes
unwonted	𐑳𐑯𐑢𐑪𐑯𐑑𐑩𐑛	ʌnˈwɒntƏd	RRP	89	𐑳𐑯𐑢𐑴𐑯𐑑𐑩𐑛	ʌnˈwəʊntƏd	shave_says:𐑳𐑯𐑢𐑴𐑯𐑑𐑩𐑛
unwontedly	𐑫𐑯𐑢𐑴𐑯𐑑𐑩𐑛𐑤𐑦	ʊnˈwoʊntƏdli	RRP	89	𐑳𐑯𐑢𐑴𐑯𐑑𐑩𐑛𐑤𐑦	ʌnˈwəʊntƏdli	shave_says:𐑳𐑯𐑢𐑴𐑯𐑑𐑩𐑛𐑤𐑦
up-to-date	𐑳𐑐 𐑑𐑩 𐑛𐑱𐑑	ˌʌp tə ˈdeɪt	RRP	89	𐑳𐑐-𐑑-𐑛𐑱𐑑	ˌʌp-T-ˈdeɪt	shave_says:𐑳𐑐-𐑑-𐑛𐑱𐑑
upheaval	𐑳𐑐𐑣𐑦𐑝𐑩𐑤	ʌpˈhivəl	RRP	89	𐑳𐑐𐑣𐑰𐑝𐑩𐑤	ˌʌpˈhiːvəl	shave_says:𐑳𐑐𐑣𐑰𐑝𐑩𐑤
uphold	𐑳𐑐𐑣𐑪𐑤𐑛	ˌʌpˈhold	RRP	89	𐑳𐑐𐑣𐑴𐑤𐑛	ˌʌpˈhəʊld	shave_says:𐑳𐑐𐑣𐑴𐑤𐑛
upholster	𐑩𐑐𐑪𐑤𐑕𐑑𐑼	əpɒlstəR	RRP	89	𐑳𐑐𐑣𐑴𐑤𐑕𐑑𐑼	ˌʌpˈhəʊlstəR	shave_says:𐑳𐑐𐑣𐑴𐑤𐑕𐑑𐑼
upholstery	𐑩𐑐𐑳𐑤𐑕𐑑𐑮𐑦	əpʌlstri	RRP	89	𐑳𐑐𐑣𐑴𐑤𐑕𐑑𐑼𐑦	ˌʌpˈhəʊlstəri	shave_says:𐑳𐑐𐑣𐑴𐑤𐑕𐑑𐑼𐑦
upload	𐑩𐑐𐑤𐑴𐑛	əpˈləʊd	RRP	89	𐑳𐑐𐑤𐑴𐑛	ˈʌpləʊd	shave_says:𐑳𐑐𐑤𐑴𐑛
uppity	𐑳𐑐𐑩𐑑𐑦	ˈʌpəti	RRP	89	𐑳𐑐𐑦𐑑𐑦	ˈʌpɪti	shave_says:𐑳𐑐𐑦𐑑𐑦
uproarious	𐑳𐑐𐑮𐑹𐑦𐑩𐑕	ʌprɔːriəs	RRP	89	𐑳𐑐𐑮𐑹𐑾𐑕	ʌpˈrɔːrɪəs	shave_says:𐑳𐑐𐑮𐑹𐑾𐑕
uranium	𐑘𐑼𐑱𐑯𐑦𐑩𐑥	jəreɪniəm	RRP	89	𐑘𐑫𐑼𐑱𐑯𐑾𐑥	jʊəˈreɪnɪəm	shave_says:𐑘𐑫𐑼𐑱𐑯𐑾𐑥
uranus	𐑘𐑼𐑼𐑯𐑩𐑕	jərəRnəs	RRP	89	𐑘𐑫𐑼𐑩𐑯𐑩𐑕	jʊəˈrenəs	shave_says:𐑘𐑫𐑼𐑩𐑯𐑩𐑕
uric	𐑘𐑼𐑦𐑒	jərɪk	RRP	89	𐑘𐑫𐑼𐑦𐑒	ˈjʊərɪk	shave_says:𐑘𐑫𐑼𐑦𐑒
urinal	𐑿𐑮𐑲𐑯𐑩𐑤	juːraɪnəl	RRP	89	𐑘𐑫𐑼𐑦𐑯𐑩𐑤	jʊəˈrɪnəl	shave_says:[𐑘𐑫𐑼𐑦𐑯𐑩𐑤 / 𐑘𐑫𐑼𐑲𐑯𐑩𐑤]
uruguayan	𐑫𐑮𐑫𐑜𐑢𐑲𐑩𐑯	uruɡwaɪən	RRP	89	𐑘𐑫𐑼𐑩𐑜𐑢𐑲𐑩𐑯	ˌjʊərəˈɡwaɪən	shave_says:𐑘𐑫𐑼𐑩𐑜𐑢𐑲𐑩𐑯
usa	𐑿 𐑧𐑕 𐑱	juː es ˈeɪ	RRP	89	⸰⁠𐑿𐑕𐑩	ˌjuːˌesˈeɪ	shave_says:⸰⁠𐑿𐑕𐑩
usually	𐑿𐑠𐑤𐑦	ˈjuːʒli	RRP	89	𐑿𐑠𐑫𐑩𐑤𐑦	ˈjuːʒuəli	shave_says:𐑿𐑠𐑫𐑩𐑤𐑦
usurious	𐑿𐑠𐑵𐑮𐑾𐑕	juːʒuːrɪəs	RRP	89	𐑿𐑠𐑫𐑼𐑾𐑕	juːˈʒʊərɪəs	shave_says:𐑿𐑠𐑫𐑼𐑾𐑕
ut	𐑳𐑑	ʌt	RRP	89	𐑿𐑑.	ˈjuːtɑː	shave_says:𐑿𐑑
utensil	𐑘𐑫𐑑𐑧𐑯𐑕𐑩𐑤	juˈtensəl	RRP	89	𐑿𐑑𐑧𐑯𐑕𐑩𐑤	juːˈtensəl	shave_says:𐑿𐑑𐑧𐑯𐑕𐑩𐑤
uterine	𐑘𐑫𐑑𐑼𐑲𐑯	jutəraɪn	RRP	89	𐑿𐑑𐑼𐑲𐑯	ˈjuːtəraɪn	shave_says:𐑿𐑑𐑼𐑲𐑯
uterus	𐑿𐑑𐑼𐑼𐑕	juːtərəRs	RRP	89	𐑿𐑑𐑼𐑩𐑕	ˈjuːtərəs	shave_says:𐑿𐑑𐑼𐑩𐑕
utilitarian	𐑿𐑑𐑦𐑤𐑦𐑑𐑻𐑦𐑩𐑯	juːtɪlɪtɜːriən	RRP	89	𐑿𐑑𐑦𐑤𐑦𐑑𐑺𐑾𐑯	juːˌtɪlɪˈteərɪən	shave_says:𐑿𐑑𐑦𐑤𐑦𐑑𐑺𐑾𐑯
utmost	𐑳𐑑𐑥𐑩𐑕𐑑	ˈʌtməst	RRP	89	𐑳𐑑𐑥𐑴𐑕𐑑	ˈʌtməʊst	shave_says:𐑳𐑑𐑥𐑴𐑕𐑑
utopia	𐑿𐑑𐑴𐑐𐑦𐑩	juːˈtəʊpiə	RRP	89	𐑿𐑑𐑴𐑐𐑾	juːˈtəʊpɪə	shave_says:𐑿𐑑𐑴𐑐𐑾
utopian	𐑘𐑫𐑑𐑴𐑐𐑦𐑩𐑯	juˈtoʊpiən	RRP	89	𐑿𐑑𐑴𐑐𐑾𐑯	juːˈtəʊpɪən	shave_says:𐑿𐑑𐑴𐑐𐑾𐑯
uxorious	𐑳𐑒𐑕𐑹𐑦𐑩𐑕	ʌksɔːriəs	RRP	89	𐑳𐑒𐑕𐑹𐑾𐑕	ˌʌkˈsɔːrɪəs	shave_says:𐑳𐑒𐑕𐑹𐑾𐑕
vacation	𐑝𐑩𐑒𐑱𐑖𐑯	vəˈkeɪʃn	RRP	89	𐑝𐑱𐑒𐑱𐑖𐑩𐑯	veɪˈkeɪʃən	shave_says:𐑝𐑱𐑒𐑱𐑖𐑩𐑯
vacillate	𐑝𐑨𐑕𐑩𐑤𐑱𐑑	ˈvæsəleɪt	RRP	89	𐑝𐑨𐑕𐑦𐑤𐑱𐑑	ˈvæsɪleɪt	shave_says:𐑝𐑨𐑕𐑦𐑤𐑱𐑑
vacuity	𐑝𐑨𐑒𐑿𐑦𐑑𐑦	væˈkjuːɪtɪ	RRP	89	𐑝𐑩𐑒𐑿𐑦𐑑𐑦	vəˈkjuːɪti	shave_says:𐑝𐑩𐑒𐑿𐑦𐑑𐑦
vaginal	𐑝𐑩𐑡𐑲𐑯𐑩𐑤	vəˈdʒaɪnəl	RRP	89	𐑝𐑨𐑡𐑦𐑯𐑩𐑤	ˈvædʒɪnəl	shave_says:𐑝𐑨𐑡𐑦𐑯𐑩𐑤
vainglorious	𐑝𐑱𐑯𐑜𐑤𐑹𐑦𐑩𐑕	veɪnɡlɔːriəs	RRP	89	𐑝𐑱𐑯𐑜𐑤𐑹𐑾𐑕	veɪnˈɡlɔːrɪəs	shave_says:𐑝𐑱𐑯𐑜𐑤𐑹𐑾𐑕
valediction	𐑝𐑨𐑤𐑩𐑛𐑦𐑒𐑖𐑩𐑯	ˌvæləˈdɪkʃən	RRP	89	𐑝𐑨𐑤𐑦𐑛𐑦𐑒𐑖𐑩𐑯	ˌvælɪˈdɪkʃən	shave_says:𐑝𐑨𐑤𐑦𐑛𐑦𐑒𐑖𐑩𐑯
valencia	𐑝𐑩𐑤𐑧𐑯𐑕𐑦𐑩	vəˈlensiə	RRP	89	𐑝𐑩𐑤𐑧𐑯𐑕𐑾	vəˈlensiə	shave_says:𐑝𐑩𐑤𐑧𐑯𐑕𐑾
valetudinarian	𐑝𐑨𐑤𐑩𐑑𐑵𐑛𐑼𐑯𐑧𐑮𐑦𐑼𐑯	vælətuːdəRneriəRn	RRP	89	𐑝𐑨𐑤𐑦𐑑𐑵𐑛𐑦𐑯𐑺𐑾𐑯, 𐑝𐑨𐑤𐑦𐑑𐑿𐑛𐑦𐑯𐑺𐑾𐑯	ˌvælɪtjuːdɪˈneərɪən	shave_says:𐑝𐑨𐑤𐑦𐑑𐑿𐑛𐑦𐑯𐑺𐑾𐑯
valiant	𐑝𐑨𐑤𐑘𐑩𐑯𐑑	ˈvæljənt	RRP	89	𐑝𐑨𐑤𐑾𐑯𐑑	ˈvælɪənt	shave_says:𐑝𐑨𐑤𐑾𐑯𐑑
valid	𐑝𐑨𐑤𐑩𐑛	ˈvælƏd	RRP	89	𐑝𐑨𐑤𐑦𐑛	ˈvælɪd	shave_says:𐑝𐑨𐑤𐑦𐑛
validation	𐑝𐑨𐑤𐑩𐑛𐑱𐑖𐑩𐑯	ˌvæləˈdeɪʃən	RRP	89	𐑝𐑨𐑤𐑦𐑛𐑱𐑖𐑩𐑯	ˌvælɪˈdeɪʃən	shave_says:𐑝𐑨𐑤𐑦𐑛𐑱𐑖𐑩𐑯
valuable	𐑝𐑨𐑤𐑘𐑫𐑚𐑩𐑤	ˈvæljubəl	RRP	89	𐑝𐑨𐑤𐑘𐑫𐑩𐑚𐑩𐑤	ˈvæljuəbəl	shave_says:𐑝𐑨𐑤𐑘𐑫𐑩𐑚𐑩𐑤
valuation	𐑝𐑨𐑤𐑿𐑱𐑖𐑩𐑯	ˌvæljuːˈeɪʃən	RRP	89	𐑝𐑨𐑤𐑘𐑫𐑱𐑖𐑩𐑯	ˌvæljuˈeɪʃən	shave_says:𐑝𐑨𐑤𐑘𐑫𐑱𐑖𐑩𐑯
vapid	𐑝𐑨𐑐𐑩𐑛	ˈvæpƏd	RRP	89	𐑝𐑨𐑐𐑦𐑛	ˈvæpɪd	shave_says:𐑝𐑨𐑐𐑦𐑛
variability	𐑝𐑺𐑦𐑩𐑚𐑦𐑤𐑩𐑑𐑦 	veəriəbɪləti 	RRP	89	𐑝𐑺𐑾𐑚𐑦𐑤𐑦𐑑𐑦	ˌveərɪəˈbɪlɪti	shave_says:𐑝𐑺𐑾𐑚𐑦𐑤𐑦𐑑𐑦
variable	𐑝𐑺𐑦𐑩𐑚𐑩𐑤	veəriəbəl	RRP	89	𐑝𐑺𐑾𐑚𐑩𐑤	ˈveərɪəbəl	shave_says:𐑝𐑺𐑾𐑚𐑩𐑤
variably	𐑝𐑺𐑦𐑩𐑚𐑤𐑦	veəriəbli	RRP	89	𐑝𐑺𐑾𐑚𐑤𐑦	ˈveərɪəbli	shave_says:𐑝𐑺𐑾𐑚𐑤𐑦
variance	𐑝𐑻𐑦𐑩𐑯𐑕	vɜːriəns	RRP	89	𐑝𐑺𐑾𐑯𐑕	ˈveərɪəns	shave_says:𐑝𐑺𐑾𐑯𐑕
variant	𐑝𐑺𐑦𐑩𐑯𐑑	veəriənt	RRP	89	𐑝𐑺𐑾𐑯𐑑	ˈveərɪənt	shave_says:𐑝𐑺𐑾𐑯𐑑
variety	𐑝𐑼𐑲𐑦𐑑𐑦	vəraɪɪti	RRP	89	𐑝𐑼𐑲𐑩𐑑𐑦	vəˈraɪəti	shave_says:𐑝𐑼𐑲𐑩𐑑𐑦
variorum	𐑝𐑻𐑦𐑹𐑼𐑥	vɜːrɪɔːrəRm	RRP	89	𐑝𐑺𐑦𐑹𐑩𐑥	ˈveərɪɔːrəm	shave_says:𐑝𐑺𐑦𐑹𐑩𐑥
various	𐑝𐑺𐑦𐑩𐑕	veəriəs	RRP	89	𐑝𐑺𐑾𐑕	ˈveərɪəs	shave_says:𐑝𐑺𐑾𐑕
vegetarian	𐑝𐑧𐑡𐑦𐑑𐑺𐑦𐑩𐑯	vedʒɪteəriən	RRP	89	𐑝𐑧𐑡𐑦𐑑𐑺𐑾𐑯	ˌvedʒɪˈteərɪən	shave_says:𐑝𐑧𐑡𐑦𐑑𐑺𐑾𐑯
vegetation	𐑝𐑧𐑡𐑩𐑑𐑱𐑖𐑩𐑯	ˌvedʒəˈteɪʃən	RRP	89	𐑝𐑧𐑡𐑦𐑑𐑱𐑖𐑩𐑯	ˌvedʒɪˈteɪʃən	shave_says:𐑝𐑧𐑡𐑦𐑑𐑱𐑖𐑩𐑯
vehemence	𐑝𐑰𐑩𐑥𐑩𐑯𐑕	ˈviːəməns	RRP	89	𐑝𐑾𐑥𐑩𐑯𐑕	ˈviːəməns	shave_says:𐑝𐑾𐑥𐑩𐑯𐑕
vehement	𐑝𐑰𐑩𐑥𐑩𐑯𐑑	ˈviːəmənt	RRP	89	𐑝𐑾𐑥𐑩𐑯𐑑	ˈviːəmənt	shave_says:𐑝𐑾𐑥𐑩𐑯𐑑
vehemently	𐑝𐑰𐑩𐑥𐑩𐑯𐑑𐑤𐑦	ˈviːəməntli	RRP	89	𐑝𐑾𐑥𐑩𐑯𐑑𐑤𐑦	ˈviːəməntli	shave_says:𐑝𐑾𐑥𐑩𐑯𐑑𐑤𐑦
vehicular	𐑝𐑰𐑦𐑒𐑘𐑼𐑤𐑼	viːɪkjəRləR	RRP	89	𐑝𐑰𐑦𐑒𐑘𐑩𐑤𐑼	viːˈɪkjələR	shave_says:𐑝𐑰𐑦𐑒𐑘𐑩𐑤𐑼
velocipede	𐑝𐑦𐑤𐑪𐑕𐑦𐑐𐑰𐑛	vɪˈlɒsɪpiːd	RRP	89	𐑝𐑩𐑤𐑪𐑕𐑦𐑐𐑰𐑛	vəˈlɒsɪpiːd	shave_says:𐑝𐑩𐑤𐑪𐑕𐑦𐑐𐑰𐑛
velocity	𐑝𐑩𐑤𐑪𐑕𐑩𐑑𐑦	vəˈlɒsəti	RRP	89	𐑝𐑩𐑤𐑪𐑕𐑦𐑑𐑦	vəˈlɒsɪti	shave_says:𐑝𐑩𐑤𐑪𐑕𐑦𐑑𐑦
velvet	𐑝𐑧𐑤𐑝𐑦𐑑	ˈvelvɪt	RRP	89	𐑝𐑧𐑤𐑝𐑩𐑑	ˈvelvIt	shave_says:𐑝𐑧𐑤𐑝𐑩𐑑
veneer	𐑝𐑩𐑯𐑦𐑼	vəniəR	RRP	89	𐑝𐑩𐑯𐑽	vəˈnɪəR	shave_says:𐑝𐑩𐑯𐑽
venerable	𐑝𐑧𐑯𐑼𐑼𐑚𐑤	venərəRbl	RRP	89	𐑝𐑧𐑯𐑼𐑩𐑚𐑩𐑤	ˈvenərəbəl	shave_says:𐑝𐑧𐑯𐑼𐑩𐑚𐑩𐑤
venereal	𐑝𐑩𐑯𐑽𐑽𐑤	vənɪərɪəRl	RRP	89	𐑝𐑩𐑯𐑽𐑾𐑤	vəˈnɪərɪəl	shave_says:𐑝𐑩𐑯𐑽𐑾𐑤
venetian	𐑝𐑦𐑯𐑰𐑖𐑩𐑯	vɪˈniːʃən	RRP	89	𐑝𐑩𐑯𐑰𐑖𐑩𐑯	vəˈniːʃən	shave_says:𐑝𐑩𐑯𐑰𐑖𐑩𐑯
vengeful	𐑝𐑧𐑯𐑠𐑓𐑩𐑤	ˈvenʒfəl	RRP	89	𐑝𐑧𐑯𐑡𐑓𐑩𐑤	ˈvendʒfəl	shave_says:𐑝𐑧𐑯𐑡𐑓𐑩𐑤
venial	𐑝𐑰𐑯𐑦𐑩𐑤	ˈviːniəl	RRP	89	𐑝𐑰𐑯𐑾𐑤	ˈviːnɪəl	shave_says:𐑝𐑰𐑯𐑾𐑤
venison	𐑝𐑧𐑯𐑦𐑟𐑩𐑯	ˈvenɪzən	RRP	89	𐑝𐑧𐑯𐑦𐑕𐑩𐑯	ˈvenɪsən	shave_says:𐑝𐑧𐑯𐑦𐑕𐑩𐑯
veracious	𐑝𐑧𐑮𐑱𐑖𐑩𐑕	vereɪʃəs	RRP	89	𐑝𐑼𐑱𐑖𐑩𐑕	vəˈreɪʃəs	shave_says:𐑝𐑼𐑱𐑖𐑩𐑕
verbose	𐑝𐑼𐑚𐑴𐑕	vəRbəʊs	RRP	89	𐑝𐑻𐑚𐑴𐑕	vɜːRˈbəʊs	shave_says:𐑝𐑻𐑚𐑴𐑕
verbosity	𐑝𐑼𐑚𐑪𐑕𐑩𐑑𐑦	vəRbɒsəti	RRP	89	𐑝𐑻𐑚𐑪𐑕𐑦𐑑𐑦	vɜːRˈbɒsɪti	shave_says:𐑝𐑻𐑚𐑪𐑕𐑦𐑑𐑦
verily	𐑝𐑧𐑮𐑼𐑤𐑦	verəRli	RRP	89	𐑝𐑧𐑮𐑦𐑤𐑦	ˈverɪli	shave_says:𐑝𐑧𐑮𐑦𐑤𐑦
veritable	𐑝𐑧𐑮𐑦𐑑𐑩𐑚𐑤	verɪtəbl	RRP	89	𐑝𐑧𐑮𐑦𐑑𐑩𐑚𐑩𐑤	ˈverɪtəbəl	shave_says:𐑝𐑧𐑮𐑦𐑑𐑩𐑚𐑩𐑤
vermilion	𐑝𐑻𐑥𐑦𐑤𐑘𐑩𐑯	vɜːRmɪljən	RRP	89	𐑝𐑼𐑥𐑦𐑤𐑾𐑯	vəRˈmɪlɪən	shave_says:𐑝𐑼𐑥𐑦𐑤𐑾𐑯
vermouth	𐑝𐑼𐑥𐑵𐑔	vəRmuːθ	RRP	89	𐑝𐑻𐑥𐑵𐑔	ˈvɜːRmuːθ	shave_says:𐑝𐑻𐑥𐑵𐑔
vernacular	𐑝𐑼𐑯𐑨𐑒𐑘𐑼𐑤𐑼	vəRnækjəRləR	RRP	89	𐑝𐑼𐑯𐑨𐑒𐑘𐑩𐑤𐑼	vəRˈnækjələR	shave_says:𐑝𐑼𐑯𐑨𐑒𐑘𐑩𐑤𐑼
vernal	𐑝𐑻𐑯𐑤	vɜːRnl	RRP	89	𐑝𐑻𐑯𐑩𐑤	ˈvɜːRnəl	shave_says:𐑝𐑻𐑯𐑩𐑤
versatility	𐑝𐑼𐑕𐑩𐑑𐑦𐑤𐑦𐑑𐑦	vərsətɪlɪti	RRP	89	𐑝𐑻𐑕𐑩𐑑𐑦𐑤𐑦𐑑𐑦	ˌvɜːRsəˈtɪlɪti	shave_says:𐑝𐑻𐑕𐑩𐑑𐑦𐑤𐑦𐑑𐑦
vertebrate	𐑝𐑧𐑮𐑑𐑦𐑚𐑮𐑱𐑑	vertɪbreɪt	RRP	89	𐑝𐑻𐑑𐑦𐑚𐑮𐑱𐑑	ˈvɜːRtɪbreɪt	shave_says:𐑝𐑻𐑑𐑦𐑚𐑮𐑱𐑑
vestal	𐑝𐑧𐑕𐑑𐑤	ˈvestl	RRP	89	𐑝𐑧𐑕𐑑𐑩𐑤	ˈvestəl	shave_says:𐑝𐑧𐑕𐑑𐑩𐑤
veteran	𐑝𐑧𐑑𐑼𐑼𐑯	vetərəRn	RRP	89	𐑝𐑧𐑑𐑼𐑩𐑯	ˈvetərən	shave_says:𐑝𐑧𐑑𐑼𐑩𐑯
veterinarian	𐑝𐑧𐑑𐑮𐑼𐑯𐑧𐑮𐑦𐑼𐑯	vetrəRneriəRn	RRP	89	𐑝𐑧𐑑𐑼𐑦𐑯𐑺𐑾𐑯	ˌvetərɪˈneəriən	shave_says:𐑝𐑧𐑑𐑼𐑦𐑯𐑺𐑾𐑯
veterinary	𐑝𐑧𐑑𐑮𐑦𐑯𐑧𐑮𐑦	vetrɪneri	RRP	89	𐑝𐑧𐑑𐑼𐑦𐑯𐑼𐑦	ˈvetərɪnəri	shave_says:𐑝𐑧𐑑𐑼𐑦𐑯𐑼𐑦
vicarious	𐑝𐑦𐑒𐑺𐑦𐑩𐑕	vɪkeəriəs	RRP	89	𐑝𐑦𐑒𐑺𐑾𐑕	vɪˈkeərɪəs	shave_says:𐑝𐑦𐑒𐑺𐑾𐑕
vicereine	𐑝𐑳𐑦𐑕𐑮𐑱𐑯	vʌɪsreɪn	RRP	89	𐑝𐑲𐑕𐑮𐑱𐑯	vaɪsˈreɪn	shave_says:𐑝𐑲𐑕𐑮𐑱𐑯
vicinity	𐑝𐑩𐑕𐑦𐑯𐑩𐑑𐑦	vəˈsɪnəti	RRP	89	𐑝𐑦𐑕𐑦𐑯𐑦𐑑𐑦	vɪˈsɪnɪti	shave_says:𐑝𐑦𐑕𐑦𐑯𐑦𐑑𐑦
victoria	𐑝𐑦𐑒𐑑𐑹𐑦𐑩	vɪktɔːriə	RRP	89	𐑝𐑦𐑒𐑑𐑹𐑾	vɪkˈtɔːrɪə	shave_says:𐑝𐑦𐑒𐑑𐑹𐑾
victorian	𐑝𐑦𐑒𐑑𐑹𐑦𐑩𐑯	vɪktɔːriən	RRP	89	𐑝𐑦𐑒𐑑𐑹𐑾𐑯	vɪkˈtɔːrɪən	shave_says:𐑝𐑦𐑒𐑑𐑹𐑾𐑯
victoriana	𐑝𐑦𐑒𐑑𐑷𐑮𐑦𐑨𐑯𐑩	vɪktɔriænə	RRP	89	𐑝𐑦𐑒𐑑𐑹𐑦𐑨𐑯𐑩, 𐑝𐑦𐑒𐑑𐑹𐑦𐑭𐑯𐑩	vɪkˌtɔːrɪˈⱭːnə	shave_says:𐑝𐑦𐑒𐑑𐑹𐑦𐑭𐑯𐑩
victorious	𐑝𐑦𐑒𐑑𐑹𐑦𐑩𐑕	vɪktɔːriəs	RRP	89	𐑝𐑦𐑒𐑑𐑹𐑾𐑕	vɪkˈtɔːrɪəs	shave_says:𐑝𐑦𐑒𐑑𐑹𐑾𐑕
victory	𐑝𐑦𐑒𐑑𐑮𐑦	vɪktri	RRP	89	𐑝𐑦𐑒𐑑𐑼𐑦	ˈvɪktəri	shave_says:𐑝𐑦𐑒𐑑𐑼𐑦
vicuna	𐑝𐑦𐑒𐑵𐑯𐑘𐑩	vɪˈkuːnjə	RRP	89	𐑝𐑦𐑒𐑿𐑯𐑩	vɪˈkjuːnə	shave_says:𐑝𐑦𐑒𐑿𐑯𐑩
videlicet	𐑝𐑦𐑛𐑧𐑤𐑦𐑕𐑧𐑑	vɪˈdelɪset	RRP	89	𐑝𐑦𐑛𐑰𐑤𐑦𐑕𐑧𐑑	vɪˈdiːlɪset	shave_says:𐑝𐑦𐑛𐑰𐑤𐑦𐑕𐑧𐑑
vietnam	𐑝𐑘𐑧𐑑𐑯𐑭𐑥	vjetˈnɑːm	RRP	89	𐑝𐑦𐑧𐑑𐑯𐑭𐑥	ˌvɪetˈnɑːm	shave_says:𐑝𐑦𐑧𐑑𐑯𐑭𐑥
vietnamese	𐑝𐑰𐑩𐑑𐑯𐑩𐑥𐑰𐑟	ˌviːətnəˈmiːz	RRP	89	𐑝𐑦𐑧𐑑𐑯𐑩𐑥𐑰𐑟	ˌvɪetnəˈmiːz	shave_says:𐑝𐑦𐑧𐑑𐑯𐑩𐑥𐑰𐑟
vigil	𐑝𐑦𐑡𐑩𐑤	ˈvɪdʒəl	RRP	89	𐑝𐑦𐑡𐑦𐑤	ˈvɪdʒɪl	shave_says:𐑝𐑦𐑡𐑦𐑤
vigilance	𐑝𐑦𐑡𐑦𐑤𐑦𐑯𐑕	ˈvɪdʒɪlɪns	RRP	89	𐑝𐑦𐑡𐑦𐑤𐑩𐑯𐑕	ˈvɪdʒɪləns	shave_says:𐑝𐑦𐑡𐑦𐑤𐑩𐑯𐑕
vigorous	𐑝𐑦𐑜𐑼𐑼𐑕	vɪɡərəRs	RRP	89	𐑝𐑦𐑜𐑼𐑩𐑕	ˈvɪɡərəs	shave_says:𐑝𐑦𐑜𐑼𐑩𐑕
vigorously	𐑝𐑦𐑜𐑼𐑼𐑕𐑤𐑦	vɪɡərəRsli	RRP	89	𐑝𐑦𐑜𐑼𐑩𐑕𐑤𐑦	ˈvɪɡərəsli	shave_says:𐑝𐑦𐑜𐑼𐑩𐑕𐑤𐑦
villein	𐑝𐑦𐑤𐑩𐑯	ˈvɪlən	RRP	89	𐑝𐑦𐑤𐑱𐑯	ˈvɪleɪn	shave_says:𐑝𐑦𐑤𐑱𐑯
vinaigrette	𐑝𐑦𐑯𐑩𐑜𐑮𐑧𐑑	vɪnəɡret	RRP	89	𐑝𐑦𐑯𐑦𐑜𐑮𐑧𐑑	ˌvɪnɪˈɡret	shave_says:𐑝𐑦𐑯𐑦𐑜𐑮𐑧𐑑
vinegar	𐑝𐑦𐑯𐑼𐑜𐑼	vɪnəRɡəR	RRP	89	𐑝𐑦𐑯𐑦𐑜𐑼	ˈvɪnɪɡəR	shave_says:𐑝𐑦𐑯𐑦𐑜𐑼
vinyl	𐑝𐑲𐑯𐑩𐑤	ˈvaɪnəl	RRP	89	𐑝𐑲𐑯𐑦𐑤	ˈvaɪnɪl	shave_says:𐑝𐑲𐑯𐑦𐑤
viola	𐑝𐑰𐑩𐑤𐑩	ˈviːələ	RRP	89	𐑝𐑦𐑴𐑤𐑩, 𐑝𐑲𐑩𐑤𐑩	vɪˈəʊlə	shave_says:𐑝𐑲𐑴𐑤𐑩
violently	𐑝𐑲𐑤𐑩𐑯𐑑𐑤𐑦	ˈvaɪləntli	RRP	89	𐑝𐑲𐑩𐑤𐑩𐑯𐑑𐑤𐑦	ˈvaɪələntli	shave_says:𐑝𐑲𐑩𐑤𐑩𐑯𐑑𐑤𐑦
viral	𐑝𐑲𐑮𐑼𐑤	vaɪrəRl	RRP	89	𐑝𐑲𐑮𐑩𐑤	ˈvaɪrəl	shave_says:𐑝𐑲𐑮𐑩𐑤
virile	𐑝𐑦𐑮𐑼𐑤	vɪrəRl	RRP	89	𐑝𐑦𐑮𐑲𐑤	ˈvɪraɪl	shave_says:𐑝𐑦𐑮𐑲𐑤
virility	𐑝𐑼𐑦𐑤𐑦𐑑𐑦	vərɪlɪti	RRP	89	𐑝𐑦𐑮𐑦𐑤𐑦𐑑𐑦	vɪˈrɪlɪti	shave_says:𐑝𐑦𐑮𐑦𐑤𐑦𐑑𐑦
virology	𐑝𐑳𐑦𐑮𐑪𐑤𐑩𐑡𐑦	vʌɪrɒlədʒi	RRP	89	𐑝𐑲𐑮𐑪𐑤𐑩𐑡𐑦	vaɪˈrɒlədʒi	shave_says:𐑝𐑲𐑮𐑪𐑤𐑩𐑡𐑦
virtuous	𐑝𐑻𐑗𐑫𐑼𐑕	vɜːRtʃʊəRs	RRP	89	𐑝𐑻𐑗𐑫𐑩𐑕	ˈvɜːRtʃuəs	shave_says:𐑝𐑻𐑗𐑫𐑩𐑕
virulence	𐑝𐑦𐑮𐑘𐑩𐑤𐑩𐑯𐑕	vɪrjələns	RRP	89	𐑝𐑦𐑮𐑩𐑤𐑩𐑯𐑕	ˈvɪrələns	shave_says:𐑝𐑦𐑮𐑩𐑤𐑩𐑯𐑕
virulent	𐑝𐑦𐑮𐑫𐑤𐑯𐑑	vɪrʊlnt	RRP	89	𐑝𐑦𐑮𐑩𐑤𐑩𐑯𐑑	ˈvɪrələnt	shave_says:𐑝𐑦𐑮𐑩𐑤𐑩𐑯𐑑
virus	𐑝𐑲𐑮𐑼𐑕	vaɪrəRs	RRP	89	𐑝𐑲𐑮𐑩𐑕	ˈvaɪrəs	shave_says:𐑝𐑲𐑮𐑩𐑕
visceral	𐑝𐑦𐑕𐑼𐑼𐑤	vɪsərəRl	RRP	89	𐑝𐑦𐑕𐑼𐑩𐑤	ˈvɪsərəl	shave_says:𐑝𐑦𐑕𐑼𐑩𐑤
